"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1997500101678321676","Mon Dec 08 02:21:49 +0000 2025","0","@tanyarlfes Definisi utuh.","1997854096204931200","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997854096204931200","1965512561870471168",
"1997500101678321676","Sun Dec 07 23:03:13 +0000 2025","0","@tanyarlfes Malah adu nasib? ","1997804117746737636","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997804117746737636","1718939610838097920",
"1997500101678321676","Sun Dec 07 05:33:10 +0000 2025","0","@tanyarlfes mentang² jelek gratis elu borong semua anying","1997539861675590034","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997539861675590034","1214579123235934209",
"1997500101678321676","Mon Dec 08 00:50:27 +0000 2025","0","@tanyarlfes Wong iki lohhh elek omongane ga beemutu blas","1997831102338355255","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997831102338355255","1014546946340483072",
"1997500101678321676","Sun Dec 07 17:41:25 +0000 2025","0","@tanyarlfes Jangan malah adu nasib ","1997723133374263416","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997723133374263416","172317157",
"1997500101678321676","Mon Dec 08 01:11:10 +0000 2025","0","@tanyarlfes @gebukpakgembus stop being tolol toloollllll","1997836314457366848","","tanyarlfes","en","","0","0","0","https://x.com/undefined/status/1997836314457366848","1144091510276628481",
"1997500101678321676","Mon Dec 08 03:54:14 +0000 2025","0","@tanyarlfes Kok bisa2nya sih ga punya empati ","1997877352416841883","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997877352416841883","1647944705269977091",
"1997500101678321676","Sun Dec 07 04:53:43 +0000 2025","0","@tanyarlfes malah adu nasib goblok","1997529936140398687","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997529936140398687","845962665486827520",
"1997500101678321676","Sun Dec 07 12:23:09 +0000 2025","0","@tanyarlfes malah adu aduan nasib jingg","1997643038894563620","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997643038894563620","1764938612028964865",
"1997500101678321676","Mon Dec 08 00:51:09 +0000 2025","0","@tanyarlfes bahlil jelek","1997831280986321296","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997831280986321296","1466434169395941376",
"1997500101678321676","Sun Dec 07 03:13:56 +0000 2025","0","@tanyarlfes heran bgt malah jadi adu nasib sih lil..","1997504824611688648","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997504824611688648","1608654134865195010",
"1997500101678321676","Sun Dec 07 11:26:01 +0000 2025","0","@tanyarlfes SIAPAPUN TOLONG KASI DIA LULUR DULUU","1997628662481617100","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997628662481617100","1967096115347783680",
